-2.34436e-05	0.000667506	-0.00108268
-0.000179943	0.000669509	-0.00100338
-0.00024553	0.000607345	-0.00110748
-0.000252225	0.000686266	-0.001253
-0.000278279	0.000806267	-0.00125478
-0.000184895	0.000749294	-0.00128792
-0.00017354	0.000825894	-0.00129288
-0.000279133	0.000873013	-0.00135766
-0.000220003	0.00085352	-0.00136297
-0.000271414	0.000962551	-0.00136223
-0.000361597	0.000904028	-0.00144323
-0.00039628	0.000987596	-0.00143491
-0.000363217	0.00113117	-0.00141013
-0.000386628	0.00116834	-0.00147455
-0.000391963	0.00113267	-0.00155325
-0.000484523	0.00122815	-0.00150902
-0.000431154	0.00128109	-0.00141444
-0.000459716	0.00125749	-0.00143772
-0.00050887	0.00116737	-0.0013907
-0.000552122	0.00126993	-0.00135023
-0.000501024	0.00121514	-0.00139083
-0.000580448	0.00113724	-0.00135803
-0.000642081	0.00107681	-0.00136532
-0.000650898	0.00107019	-0.00132234
-0.000658506	0.00111785	-0.00129968
-0.000705298	0.00113562	-0.00134154
-0.000715409	0.0011571	-0.00132639
-0.000819968	0.00115925	-0.00130809
-0.000850669	0.00117184	-0.00132715
-0.000791519	0.00128977	-0.0013016
-0.000904953	0.00127604	-0.00129124
-0.000894384	0.00129997	-0.00132476
-0.000966632	0.00130735	-0.00128209
-0.000980894	0.00131575	-0.00130061
-0.00106689	0.00128616	-0.00133126
-0.00109676	0.00137869	-0.00125838
-0.0011139	0.00136142	-0.00132417
-0.00117612	0.00138343	-0.00129375
-0.00128429	0.00152123	-0.00145006
-0.00125515	0.00157611	-0.00145124
-0.00127867	0.0015787	-0.00146867
-0.00116443	0.00162851	-0.00148495
-0.00124818	0.00166858	-0.00143179
-0.00129856	0.00175554	-0.00139092
-0.00130258	0.00179091	-0.00140752
-0.00128948	0.00188996	-0.00134154
-0.0012966	0.0019044	-0.00138547
-0.00122487	0.0019369	-0.0014511
-0.00134601	0.00202724	-0.00136137
-0.00123841	0.00198739	-0.00147211
-0.00122717	0.00198079	-0.00154626
-0.00129946	0.00190321	-0.00159643
-0.00132478	0.00190313	-0.00164515
-0.00130777	0.00185316	-0.00169373
-0.00117048	0.00193216	-0.0016827
-0.00125357	0.00183871	-0.00174592
-0.00114993	0.00179981	-0.00179241
-0.00113768	0.00176687	-0.0018073
-0.00113065	0.00170177	-0.00186732
-0.00104709	0.00159893	-0.00197237
-0.00126316	0.00155928	-0.00185812
-0.00115021	0.00141773	-0.00204015
-0.00110537	0.00127669	-0.00209786
-0.00123925	0.00119622	-0.00206898
-0.00129176	0.00113035	-0.00204912
-0.0012227	0.000948996	-0.00216747
-0.00127326	0.000947454	-0.00211745
-0.00130545	0.000794057	-0.0021215
-0.00134131	0.000763941	-0.00210314
-0.00146828	0.000662379	-0.00202851
-0.0014498	0.000510015	-0.00203359
-0.0014621	0.000467636	-0.00203069
-0.00149159	0.000421822	-0.00193657
-0.00150705	0.00043561	-0.00183231
-0.00149364	0.000255517	-0.00184093
-0.00151606	0.000208215	-0.00192266
-0.00152119	0.000120111	-0.00193583
-0.0016074	2.7265e-05	-0.00185935
-0.00169625	7.26967e-05	-0.00185197
-0.00171909	-4.18117e-06	-0.00184883
-0.00177057	-0.000109583	-0.00184147
-0.00185346	1.7686e-05	-0.00180149
-0.00185722	-6.15945e-05	-0.00178356
-0.00192267	1.5744e-05	-0.00175821
-0.00206305	2.50245e-05	-0.00163334
-0.00208719	0.000154426	-0.00159168
-0.0022255	4.36767e-05	-0.00141933
-0.00224871	9.50883e-05	-0.00142325
-0.00228367	0.00010241	-0.00135718
-0.00219712	0.000106444	-0.00137853
-0.00222525	7.2951e-05	-0.00131482
-0.00222399	3.08589e-05	-0.0012931
-0.0022663	9.79899e-05	-0.00115314
-0.00225566	0.00012666	-0.00111344
-0.00220567	0.000145864	-0.00116316
-0.00220339	0.000151923	-0.00111242
-0.00215864	0.000169767	-0.0011132
-0.00212856	0.000158975	-0.00109503
-0.0020878	4.41054e-05	-0.00103819
-0.00206857	0.000100196	-0.00106621
-0.00193351	5.63749e-05	-0.00110737
-0.00194674	0.000149422	-0.00104309
-0.00186204	8.92532e-05	-0.000994791
-0.00181223	-6.89148e-05	-0.000984159
-0.00177195	-1.91996e-05	-0.000957431
-0.00174416	-0.000153716	-0.000943346
-0.00168768	-0.000118445	-0.000945955
-0.00161785	-0.000236982	-0.000988602
-0.00167204	-0.000182746	-0.000872428
-0.00157192	-0.000192026	-0.000882163
-0.00154625	-0.000174194	-0.000939588
-0.00149227	-0.000235503	-0.000843358
-0.0014731	-0.000325068	-0.000812069
-0.00142739	-0.000375296	-0.000786864
-0.00110194	-0.000504023	-0.000328272
-0.00134481	-0.000332817	-0.00081514
-0.00138296	-0.000353703	-0.000845232
-0.00143521	-0.000281444	-0.000904729
-0.00134038	-0.000238978	-0.00111683
-0.00141405	-0.000264563	-0.00108628
-0.00140542	-0.000278868	-0.00108977
-0.00136894	-0.000141309	-0.00116284
-0.00139246	-0.000182444	-0.00117554
-0.00135004	-0.000249221	-0.00123521
-0.00135147	-0.000177621	-0.00130299
-0.00130361	-0.000133945	-0.00134592
-0.00127246	-6.35242e-05	-0.00140425
-0.00123423	-2.40058e-05	-0.0013985
-0.001095	-0.00010359	-0.00146785
-0.00103163	-3.24356e-05	-0.0015553
-0.00093572	-0.000152288	-0.00145682
-0.000987177	-0.000106471	-0.00139906
-0.000922673	6.65509e-05	-0.00146959
-0.000855211	1.24289e-05	-0.00145335
-0.000746597	4.44988e-05	-0.00146234
-0.000719781	4.94796e-05	-0.00144584
-0.000667912	5.91289e-05	-0.00145664
-0.000577697	0.000125008	-0.00146635
-0.000581402	0.000147086	-0.00143242
-0.000495874	9.71829e-05	-0.00135147
-0.000480465	9.39944e-05	-0.00133151
-0.000494993	0.000124145	-0.00128911
-0.000344308	0.000101938	-0.00126151
-0.000363708	0.000100578	-0.00125395
-0.000271242	0.000110515	-0.0012076
-0.00032516	0.000245716	-0.00117185
-0.000400749	0.000210471	-0.00116714
-0.000321353	0.000196254	-0.00118491
-0.000253981	0.000185584	-0.0010216
-0.000227333	0.000216615	-0.00102227
-0.000195353	0.000181172	-0.000953529
-0.000150578	0.000215084	-0.000928147
-0.000139994	0.00026096	-0.00078158
-8.87265e-05	0.000216891	-0.000604932
-0.000195331	0.000319576	-0.000674738
-0.000125378	0.00038746	-0.000739777
-0.000160685	0.000386528	-0.000715196
-5.02722e-05	0.000310782	-0.000700407
-8.41706e-05	0.000361329	-0.000835891
-7.31544e-05	0.000434067	-0.000737418
-3.95788e-05	0.000420421	-0.000887158
-6.97634e-05	0.000480916	-0.000897444
5.02473e-05	0.000428664	-0.000955719
0.000119415	0.000451112	-0.000967466
7.85264e-05	0.000593939	-0.00104146
0.000102664	0.000565877	-0.001059
7.84679e-06	0.000576116	-0.0010573
-1.09875e-05	0.000640946	-0.00108606
-4.99784e-05	0.000513819	-0.00107157
2.04109e-05	0.000538788	-0.00103786
-2.86371e-06	0.000539504	-0.00110536
6.36435e-06	0.000484916	-0.00115776
8.28351e-06	0.000472846	-0.0011892
-8.92368e-05	0.000595138	-0.00119182
6.79911e-06	0.000508091	-0.00120859
-2.88666e-05	0.000600433	-0.00120973
4.22871e-05	0.000551961	-0.00119761
0.000125754	0.000589078	-0.00119954
7.38198e-05	0.000657538	-0.00127293
0.000174975	0.00051236	-0.00131134
0.00019418	0.000665439	-0.00138159
0.000116137	0.00069185	-0.00143264
0.000125935	0.000617082	-0.00149604
8.68996e-05	0.000751268	-0.00146307
6.28149e-05	0.000723781	-0.00151881
8.23896e-05	0.000672637	-0.0015991
0.000121432	0.000658921	-0.00159365
0.000131112	0.000633904	-0.00164691
0.00018367	0.000665859	-0.00167592
0.000168731	0.000539374	-0.00170882
0.000135255	0.000761801	-0.00176588
0.000206345	0.000621865	-0.0018261
0.000141222	0.00081267	-0.00180745
0.000248165	0.000773813	-0.00184762
0.000236456	0.000830607	-0.001874
0.000372577	0.000763702	-0.00188056
0.000394214	0.000785812	-0.00190284
0.000541117	0.0009293	-0.00189262
0.000549759	0.000817927	-0.00194126
0.00068139	0.000742088	-0.00195385
0.000698015	0.000763832	-0.00200498
0.000655647	0.000857709	-0.00205503
0.000575487	0.000870708	-0.00211557
0.000656933	0.000811387	-0.00215171
0.000725562	0.000807682	-0.00214115
0.000853975	0.000820765	-0.00208316
0.000988862	0.000810124	-0.00203621
0.000936401	0.000863511	-0.00195873
0.000991073	0.000816721	-0.00188355
0.000922655	0.000827621	-0.00186254
0.00109689	0.000724363	-0.00180845
0.00105161	0.000717514	-0.00184075
0.00108615	0.000723114	-0.00183813
0.00115991	0.000700058	-0.00176319
0.00116196	0.000676542	-0.00176374
0.00117763	0.000483495	-0.00177049
0.00122258	0.000483566	-0.00171156
0.00117011	0.000513379	-0.00179938
0.00100432	0.000447194	-0.00188236
0.000963517	0.000360288	-0.00190692
0.000806381	0.000503293	-0.00191388
0.000402716	0.000258617	-0.00187498
0.000362458	0.000267789	-0.0018858
0.000168073	0.000289701	-0.00186408
0.000142088	0.000368342	-0.00184521
2.71169e-05	0.000284062	-0.00185145
7.42453e-05	0.000265319	-0.00179082
-3.55396e-05	0.000271059	-0.00174485
3.36213e-05	0.000271624	-0.00170173
0.000133484	0.000241594	-0.00159145
5.8711e-05	0.000350633	-0.00175106
3.23836e-05	0.000329279	-0.00173662
8.03856e-05	0.000299897	-0.00169694
-1.87939e-05	0.000414922	-0.00173023
-1.97494e-06	0.000438279	-0.0016468
0.000168733	0.00021826	-0.00166001
0.000139909	0.000364	-0.00156936
0.00014044	0.000355323	-0.00154459
-5.4922e-05	0.000374604	-0.00153183
-5.92741e-06	0.000397401	-0.00150572
-8.3131e-06	0.000375451	-0.00148244
9.81789e-05	0.000340948	-0.00147183
8.65836e-05	0.000304496	-0.00152517
0.000123117	0.000283409	-0.00157507
9.34165e-05	0.00019186	-0.00152975
4.57019e-06	0.000263166	-0.00154464
3.12946e-06	0.000204331	-0.001564
-0.000101113	0.000202895	-0.00159809
0.000110983	0.000171034	-0.00164057
0.000211807	7.24834e-05	-0.00173405
0.000135404	9.7359e-05	-0.00175032
0.000134178	9.35099e-05	-0.0018241
5.25358e-05	5.27718e-05	-0.00185484
0.000130439	6.83057e-05	-0.00185812
0.000218787	-9.49164e-05	-0.00185228
0.000147044	-0.000154787	-0.00182999
9.11574e-05	-0.000189216	-0.00181371
9.14752e-05	-0.000192708	-0.00185067
0.000144282	-0.00020076	-0.0018166
6.23004e-05	-0.000267611	-0.00176482
0.000101709	-0.000222152	-0.00170147
3.49345e-05	-0.000242581	-0.00170856
3.01884e-05	-0.000250872	-0.00160224
-5.62698e-05	-0.00026846	-0.00159388
2.76362e-05	-0.000326017	-0.0013084
2.08443e-05	-0.00028055	-0.00124172
-3.12877e-05	-0.000283644	-0.00121411
-1.23964e-05	-0.000318782	-0.00117656
-4.6474e-05	-0.000356443	-0.0010289
-2.77349e-05	-0.000272229	-0.000935155
-5.05218e-05	-0.00029521	-0.000894215
-7.35685e-05	-0.000339187	-0.00081899
-5.6516e-05	-0.000261556	-0.000799739
-9.16317e-05	-0.000225392	-0.000852372
-0.000163741	-0.000263791	-0.000696503
-0.000132586	-0.000292511	-0.000690208
-0.000152176	-0.000260488	-0.000564696
1.54857e-05	-0.000265256	-0.000626528
-9.16902e-05	-0.000230378	-0.000679818
-0.000143529	-0.000195734	-0.000716739
-0.000173102	-0.000272077	-0.000791489
-8.53898e-05	-0.000269413	-0.000877237
-5.27388e-05	-0.000329835	-0.00087676
-7.9862e-05	-0.000117787	-0.00104644
-4.34788e-05	-0.000242594	-0.00108271
-8.35307e-05	-0.000239914	-0.0010929
-8.0204e-05	-0.000179584	-0.00113026
5.31239e-05	-0.000205189	-0.00121061
4.56811e-05	-0.000186596	-0.00122406
0.000128222	-0.000217673	-0.00135105
0.000181857	-0.000270463	-0.00138098
0.000282621	-0.000316097	-0.0013986
0.000311349	-0.000264539	-0.00145682
0.000351447	-0.000284352	-0.00148929
0.000368998	-0.000309875	-0.00156964
0.000555068	-0.000348456	-0.00160049
0.000518791	-0.000306642	-0.00163767
0.000546223	-0.000400689	-0.00165935
0.000613532	-0.000337258	-0.00163587
0.000614746	-0.000344631	-0.00165553
0.000695067	-0.000298641	-0.00170603
0.000819353	-0.000492588	-0.00166956
0.000791001	-0.000257815	-0.00177781
0.000842195	-0.000307519	-0.00181011
0.000898995	-0.000279518	-0.00179525
0.000910089	-0.000214946	-0.00178584
0.000959644	-0.00029049	-0.00173452
0.000812068	-0.000292948	-0.00174311
0.000905753	-0.000205193	-0.00173102
0.000862779	-0.000230164	-0.00184088
0.00100224	-0.000174939	-0.00182922
0.0010536	-0.000261943	-0.00174607
0.00107328	-0.00030666	-0.00178459
0.00099806	-0.000293781	-0.00182939
0.00101291	-0.000274117	-0.00184772
0.00110937	-0.000266455	-0.0018034
0.00109873	-0.000389564	-0.00174275
0.00113495	-0.000454011	-0.00168692
0.00105612	-0.000492984	-0.00173433
0.00110174	-0.000547041	-0.00156876
0.00120839	-0.000569269	-0.00143902
0.00093624	-0.000610608	-0.00151656
0.00107803	-0.000653765	-0.00141901
0.00112144	-0.000724024	-0.00139745
0.00100812	-0.000704128	-0.00145628
0.0010563	-0.00067429	-0.00146305
0.0011488	-0.00067603	-0.00134325
0.00117821	-0.000710381	-0.00132702
0.00122664	-0.000680411	-0.00131724
0.00115821	-0.000728997	-0.0013896
0.00131854	-0.000684432	-0.0012897
0.00141364	-0.000728085	-0.00118159
0.00146992	-0.000668587	-0.00116074
0.00152256	-0.000663733	-0.00110733
0.00159454	-0.000631604	-0.00111823
0.00159154	-0.000587548	-0.00112443
0.00164167	-0.000566495	-0.00106538
0.00177988	-0.000299945	-0.000891202
0.00179158	-0.000263394	-0.000826465
0.00187977	-0.000351141	-0.000868787
0.00190441	-0.000336427	-0.000849086
0.00195029	-0.000330635	-0.000798514
0.00200772	-0.000317752	-0.00087825
0.0019952	-0.00034676	-0.000947058
0.00204109	-0.000345196	-0.000964013
0.00209157	-0.000323216	-0.00092941
0.00210765	-0.000135322	-0.000825596
0.00217195	-0.000211014	-0.000736889
0.0021597	-0.000111025	-0.000669825
0.00208632	0.000179132	-0.000636998
0.00211755	0.000196832	-0.000583154
0.00209016	0.000131334	-0.000622147
0.00208665	0.000215617	-0.000519275
0.00201207	0.000115193	-0.000494545
0.00195187	0.000111445	-0.000525921
0.00191547	0.000251951	-0.000556863
0.00194736	0.000205106	-0.000544462
0.00183691	0.000107358	-0.00048351
0.00182401	0.000247474	-0.000461015
0.00170945	0.000263781	-0.000374968
0.0017387	0.000263981	-0.000262828
0.00165626	0.000267775	-0.00022914
0.00163817	0.000307239	-0.000238168
0.00170056	0.000241947	-0.000231073
0.00177292	0.000397357	-0.000232493
0.00179022	0.000471665	-0.000182773
0.0017875	0.0005042	-0.000155172
0.00183176	0.000483018	-0.000194041
0.00191678	0.000433709	-4.99525e-05
0.00197176	0.000472417	-0.000195492
0.00203237	0.000501816	-0.000216615
0.00205731	0.000400063	-0.000214224
0.00207254	0.000477801	-0.000155712
0.00209761	0.000446665	-0.00011257
0.0021128	0.0005139	-0.000106648
0.00213664	0.000552493	-0.000151606
0.00220931	0.000461244	-0.000104254
0.00224076	0.000451366	-5.69807e-05
0.00226799	0.000519896	6.0898e-05
0.00232392	0.000514277	-5.46736e-05
0.00230703	0.000543643	-4.65542e-06
0.00238561	0.00048853	2.21034e-05
0.00242929	0.000461597	-1.6831e-05
0.00246025	0.000522698	2.50015e-05
0.00245569	0.000531863	7.70992e-05
0.00258092	0.000498209	0.000121183
0.00259484	0.000527409	0.00014744
0.00263378	0.000430523	7.49668e-05
0.0026512	0.000355492	9.12387e-05
0.0026585	0.000378077	0.00011924
0.00268673	0.000396476	0.000187385
0.00274847	0.000297464	0.000178509
0.0027704	0.000282317	0.000138661
0.00279463	0.000230969	0.000141453
0.00277712	0.000196785	0.000194462
0.00277772	0.000138852	0.000194559
0.00274852	2.56737e-05	0.000147516
0.00272934	2.11487e-05	0.000227981
0.00269303	-0.000265008	0.000220009
0.00260329	-0.000309978	0.000262185
0.00253594	-0.000234163	0.000315531
0.00251513	-0.000179041	0.000360356
0.00254018	-0.000333252	0.000204866
0.00250353	-0.000285202	0.000283196
0.0024716	-0.000322546	0.000260181
0.00243454	-0.000322795	0.000235614
0.00241509	-0.000326712	0.000254336
0.00240952	-0.000354961	0.000339539
0.00242477	-0.000375316	0.000321044
0.00238228	-0.000288363	0.000333598
0.00233309	-0.000205673	0.000310115
0.00233204	-0.000307279	0.000376086
0.00228404	-0.000318041	0.000378903
0.00225377	-0.000314704	0.000370444
0.00223547	-0.000238585	0.000335283
0.00216182	-0.000308231	0.000422433
0.00215861	-0.000336525	0.000355871
0.00210884	-0.000285078	0.000375151
0.00205482	-0.000255307	0.0002698
0.00197326	-0.000298958	0.00027713
0.00200496	-0.000362183	0.000259327
0.00203326	-0.000431719	0.000167026
0.00204794	-0.00047099	5.27123e-05
0.00210677	-0.000542898	3.67891e-05
0.00206137	-0.000551764	-6.3481e-05
0.00212156	-0.00064526	4.83311e-05
0.00213712	-0.000644894	-0.000135211
0.00210057	-0.000772354	-9.43078e-05
0.00206942	-0.000936401	-0.000224399
0.00199772	-0.000981782	-0.000452655
0.0019982	-0.00103059	-0.0003531
0.00197272	-0.000989881	-0.000477193
0.00194955	-0.00103805	-0.000505865
0.00189325	-0.0010475	-0.000580998
0.00187633	-0.00102973	-0.000647614
0.0017379	-0.00112181	-0.000774853
0.00169253	-0.00118473	-0.000769005
0.00170576	-0.00107476	-0.000770368
0.0016653	-0.00108668	-0.000849786
0.00156937	-0.00104597	-0.000898903
0.00147812	-0.00111143	-0.000989084
0.00139529	-0.00112304	-0.00099696
0.0013679	-0.00118139	-0.001007
0.00133337	-0.00113259	-0.000986192
0.00131575	-0.00111308	-0.000967377
0.00113885	-0.00101546	-0.00121519
0.00113664	-0.00097451	-0.00119718
0.00107587	-0.000919513	-0.00116061
0.000958404	-0.0010469	-0.00117642
0.000915846	-0.0010099	-0.00119817
0.000838754	-0.000965644	-0.00117669
0.000645696	-0.000859202	-0.00126547
0.000643675	-0.000925966	-0.00116184
0.000700815	-0.000865559	-0.00125881
0.000656936	-0.00080248	-0.00133941
0.000553771	-0.000874763	-0.00122893
0.000539612	-0.000767086	-0.00123969
0.000515233	-0.000735762	-0.00123123
0.000456454	-0.000684015	-0.00124292
0.000383569	-0.00068398	-0.00125267
0.000383969	-0.000695809	-0.00116275
0.000293419	-0.000653652	-0.00117236
0.000227365	-0.000654168	-0.00105714
0.00020996	-0.000609438	-0.00107228
0.0001585	-0.000457916	-0.000986864
0.000158119	-0.000446006	-0.00094301
7.23272e-06	-0.000403246	-0.000976557
5.18551e-05	-0.000380376	-0.000930198
3.92608e-05	-0.000405053	-0.000847358
2.60601e-05	-0.000329429	-0.000845998
-8.35582e-06	-0.000394327	-0.000821589
-8.64294e-07	-0.000367892	-0.000794986
-3.42479e-05	-0.000266274	-0.000792463
-7.92968e-05	-0.000223882	-0.000783776
-1.94201e-06	-0.000256178	-0.00076784
-1.5736e-05	-0.000304491	-0.000725383
-0.000113129	-0.000227596	-0.000688961
-0.000139673	-0.000194898	-0.000661142
-0.000156287	-0.000171068	-0.000675149
-8.52994e-05	-0.000233515	-0.000616857
-0.000113833	-0.000151119	-0.000585437
-6.79646e-05	-0.000130481	-0.000635362
-0.000124301	-0.000147744	-0.000591733
-0.000152173	-0.000202022	-0.000583757
-6.54654e-05	-0.000277116	-0.00058209
-0.000146916	-0.000191936	-0.000547304
-0.000161914	-0.000237803	-0.000580423
-8.92017e-05	-0.000297222	-0.000509449
-8.17462e-05	-0.000193472	-0.000586219
-0.00105121	-0.00133981	-0.000135363
-0.00193423	-0.00203515	-0.00111888
